Name,pos,GP,height,weight,minutes,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade
Brad Lohaus,C-F,429,83,230,15.1585081585082,5.41491841491842,0.594405594405594,1.91608391608392,1.004662004662,0.463869463869464,0.741258741258741,0.722610722610723,1.87645687645688,4.92307692307692,2.10955710955711,0.578088578088578,0.400932400932401,2.15617715617716,0.794871794871795
Grant Long,F,840,80,225,28.8369047619048,9.35238095238095,2.10952380952381,4.08809523809524,1.75119047619048,1.17380952380952,0.333333333333333,1.53333333333333,2.76190476190476,7.4,3.42738095238095,3.125,2.39880952380952,0.339285714285714,0.0988095238095238
Luc Longley,C,567,86,260,21.1746031746032,7.21340388007055,1.5379188712522,3.38977072310406,1.47442680776014,0.490299823633157,0.968253968253968,1.66137566137566,3.05114638447972,6.4320987654321,2.97178130511464,1.67019400352734,1.26984126984127,0.00881834215167548,0
Brook Lopez,C,251,84,260,34.0876494023904,17.4462151394422,2.78884462151394,4.70119521912351,1.62549800796813,0.585657370517928,1.64940239043825,2.12350597609562,3.01195219123506,13.3824701195219,6.74501992031873,4.96812749003984,3.95617529880478,0.0199203187250996,0
Felipe Lopez,G,249,77,195,16.6465863453815,5.81526104417671,0.85140562248996,1.57429718875502,1.01204819277108,0.646586345381526,0.248995983935743,1.02008032128514,1.81124497991968,5.11646586345381,2.20883534136546,1.82730923694779,1.20481927710843,0.590361445783133,0.192771084337349
Raul Lopez Molist,G,113,72,180,18.8938053097345,6.48672566371681,0.274336283185841,1.44247787610619,3.78761061946903,0.743362831858407,0.0442477876106195,1.95575221238938,2.46017699115044,5.76991150442478,2.47787610619469,1.32743362831858,1.13274336283186,1.15044247787611,0.398230088495575
Robin Lopez,C-F,242,84,255,14.3842975206612,5.78099173553719,1.35537190082645,1.91322314049587,0.177685950413223,0.235537190082645,0.822314049586777,0.661157024793388,2.00413223140496,4.35537190082645,2.25206611570248,1.78925619834711,1.27685950413223,0.00413223140495868,0
Kevin Love,F,269,82,260,31.6691449814126,17.2825278810409,3.92565055762082,8.10780669144981,1.91449814126394,0.631970260223048,0.479553903345725,1.92565055762082,2.38289962825279,12.7100371747212,5.81040892193309,5.84014869888476,4.80669144981413,2.29739776951673,0.855018587360595
Kyle Lowry,G,359,72,175,26.933147632312,10.3899721448468,0.827298050139276,2.62674094707521,4.7883008356546,1.14206128133705,0.236768802228412,1.83844011142061,2.4066852367688,7.93036211699164,3.33426183844011,3.65181058495822,2.86072423398329,2.60724233983287,0.860724233983287
John Lucas,G,111,71,165,11.045045045045,5,0.297297297297297,0.756756756756757,1.38738738738739,0.369369369369369,0.00900900900900901,0.576576576576577,0.774774774774775,4.98198198198198,1.98198198198198,0.477477477477477,0.387387387387387,1.88288288288288,0.648648648648649
Tyronn Lue,G,554,72,175,22.6913357400722,8.50180505415162,0.23826714801444,1.46389891696751,3.1173285198556,0.516245487364621,0.0180505415162455,1.18953068592058,1.90794223826715,7.29061371841155,3.18592057761733,1.56678700361011,1.29963898916968,2.12093862815884,0.830324909747292
George Lynch,F,774,80,218,22.8449612403101,6.60077519379845,1.94832041343669,3.09302325581395,1.44832041343669,1.05555555555556,0.333333333333333,1.14987080103359,2.1640826873385,6.04263565891473,2.69509043927649,1.5671834625323,1.02196382428941,0.616279069767442,0.188630490956072
Todd MacCulloch,C,223,84,255,15.4215246636771,6.1390134529148,1.52466367713004,2.45739910313901,0.542600896860987,0.273542600896861,0.79372197309417,0.690582959641256,2.14349775784753,4.70403587443946,2.54708520179372,1.62780269058296,1.04484304932735,0,0
Sam Mack,F-G,259,79,218,19.4131274131274,7.76447876447876,0.420849420849421,1.63706563706564,1.2972972972973,0.633204633204633,0.142857142857143,0.849420849420849,1.77220077220077,6.87644787644788,2.75289575289575,1.18918918918919,0.988416988416988,3.39382239382239,1.27027027027027
Don MacLean,F,319,82,235,20.9373040752351,10.9404388714734,1.11598746081505,2.67711598746082,1.26645768025078,0.369905956112853,0.15987460815047,1.24764890282132,1.87460815047022,9.09717868338558,4.13793103448276,3.25391849529781,2.48902821316614,0.617554858934169,0.175548589341693
Mark Macon,G,251,76,185,19.99203187251,6.71314741035857,0.689243027888446,1.17131474103586,1.70517928286853,1.39043824701195,0.0796812749003984,1.28685258964143,2.33864541832669,7.19521912350598,2.76494023904382,1.42629482071713,1.04780876494024,0.50199203187251,0.135458167330677
Mark Madsen,F,453,81,236,11.7704194260486,2.1523178807947,1.23399558498896,1.32008830022075,0.399558498896247,0.2560706401766,0.225165562913907,0.454746136865342,1.91169977924945,1.84105960264901,0.841059602649007,0.887417218543046,0.467991169977925,0.0353200883002208,0.0022075055187638
Corey Maggette,F-G,809,78,218,28.548825710754,16.1965389369592,1.12484548825711,3.81582200247219,2.07292954264524,0.723114956736712,0.169344870210136,2.29542645241038,2.8380716934487,10.9925834363412,4.99134734239802,6.86155747836836,5.64771322620519,1.74289245982695,0.566131025957973
Jamaal Magloire,F-C,680,82,259,21.5044117647059,7.23088235294118,2.08382352941176,4.39705882352941,0.567647058823529,0.329411764705882,0.888235294117647,1.46911764705882,2.63529411764706,5.40294117647059,2.59264705882353,3.19852941176471,2.04558823529412,0.0102941176470588,0
Ian Mahinmi,C,149,82,230,12.1744966442953,4.35570469798658,1.1006711409396,2.02684563758389,0.154362416107383,0.369127516778524,0.389261744966443,0.61744966442953,2.12751677852349,2.70469798657718,1.51677852348993,1.91275167785235,1.32214765100671,0.0201342281879195,0
Rick Mahorn,C-F,387,82,240,15.1782945736434,4.10594315245478,1.10335917312662,2.76485788113695,0.571059431524548,0.385012919896641,0.330749354005168,0.798449612403101,2.10335917312662,3.34366925064599,1.52713178294574,1.36950904392765,1.04651162790698,0.0465116279069767,0.00516795865633075
Dan Majerle,G-F,828,78,215,32.1352657004831,11.6533816425121,1.10990338164251,3.26932367149758,2.94323671497585,1.2451690821256,0.379227053140097,1.19082125603865,1.94565217391304,9.71135265700483,4.19444444444444,2.2451690821256,1.67753623188406,4.39130434782609,1.58695652173913
Jeff Malone,G,357,76,205,32.7058823529412,17.2212885154062,0.521008403361345,2.01680672268908,1.76750700280112,0.613445378151261,0.0560224089635854,1.42577030812325,1.55182072829132,14.4257703081233,7.15966386554622,3.22689075630252,2.82352941176471,0.23249299719888,0.0784313725490196
Karl Malone,F-C,1069,81,250,37.4873713751169,25.0813844714687,2.19083255378859,7.76707202993452,3.93826005612722,1.39756782039289,0.814780168381665,2.89429373246024,2.9176800748363,17.7137511693171,9.08793264733396,9.00187090739008,6.84565014031805,0.221702525724977,0.0598690364826941
Matt Maloney,G,295,75,192,25.3220338983051,7.37966101694915,0.210169491525424,1.48474576271186,2.88813559322034,0.813559322033898,0.0474576271186441,1.29152542372881,1.27457627118644,6.50847457627119,2.65423728813559,0.901694915254237,0.71864406779661,3.63728813559322,1.35254237288136
Moses Malone,C-F,247,82,215,21.4331983805668,10.2874493927126,2.9919028340081,4.0080971659919,0.842105263157895,0.477732793522267,0.672064777327935,1.48582995951417,1.38866396761134,7.4331983805668,3.4331983805668,4.2753036437247,3.40485829959514,0.0728744939271255,0.0161943319838057
Danny Manning,F-C,786,82,230,26.6959287531807,13.7137404580153,1.66793893129771,3.44910941475827,2.28371501272265,1.10050890585242,0.875318066157761,2,3.23791348600509,11.0063613231552,5.60941475826972,3.3676844783715,2.4440203562341,0.240458015267176,0.0508905852417303
Stephon Marbury,G,846,74,180,37.6997635933806,19.2635933806147,0.684397163120567,2.28959810874704,7.64893617021277,1.2080378250591,0.143026004728132,3.01063829787234,2.3806146572104,15.7494089834515,6.81914893617021,5.67848699763593,4.45390070921986,3.60283687943262,1.17139479905437
Sarunas Marciulionis,G,288,77,200,22.3194444444444,12.9375,0.722222222222222,1.35416666666667,2.38194444444444,1.26736111111111,0.0833333333333333,2.00694444444444,2.57291666666667,8.86111111111111,4.45138888888889,4.75694444444444,3.62847222222222,1.05902777777778,0.40625
Shawn Marion,F,962,79,215,35.9428274428274,16.4459459459459,2.48440748440748,6.74220374220374,1.93347193347193,1.62889812889813,1.16632016632017,1.57900207900208,2.32952182952183,13.9199584199584,6.72972972972973,2.78274428274428,2.26091476091476,2.19230769230769,0.725571725571726
Sean Marks,F-C,230,82,250,9.89130434782609,2.77391304347826,0.68695652173913,1.49130434782609,0.217391304347826,0.143478260869565,0.378260869565217,0.504347826086957,1.48695652173913,2.51304347826087,1.12608695652174,0.752173913043478,0.5,0.108695652173913,0.0217391304347826
Donyell Marshall,F,958,81,218,26.1283924843424,11.1858037578288,1.9812108559499,4.67432150313152,1.36221294363257,0.824634655532359,0.88517745302714,1.34864300626305,2.26826722338205,9.82359081419624,4.27557411273486,2.31628392484342,1.69311064718163,2.69102296450939,0.941544885177453
Donny Marshall,F,119,79,230,7.72268907563025,2.46218487394958,0.327731092436975,0.689075630252101,0.302521008403361,0.310924369747899,0.0420168067226891,0.378151260504202,0.899159663865546,2.27731092436975,0.73109243697479,0.949579831932773,0.647058823529412,1.05042016806723,0.352941176470588
Cartier Martin,F,120,79,220,13.2416666666667,4.95,0.533333333333333,1.40833333333333,0.475,0.4,0.108333333333333,0.475,1.4,4.40833333333333,1.73333333333333,0.95,0.691666666666667,2.13333333333333,0.791666666666667
Darrick Martin,G,514,71,170,17.8307392996109,6.8579766536965,0.196498054474708,0.947470817120623,2.86964980544747,0.66147859922179,0.0428015564202335,1.22762645914397,1.73929961089494,6.04669260700389,2.30739299610895,1.85214007782101,1.56225680933852,2.00389105058366,0.680933852140078
Kenyon Martin,F-C,696,81,230,31.566091954023,12.9870689655172,1.77586206896552,5.2801724137931,1.97701149425287,1.21695402298851,1.16954022988506,1.82902298850575,3.35632183908046,11.1968390804598,5.38362068965517,3.35775862068966,2.125,0.403735632183908,0.0948275862068965
Kevin Martin,G,475,79,185,31.2673684210526,18.3747368421053,0.637894736842105,2.82315789473684,2.05894736842105,0.938947368421053,0.126315789473684,1.81684210526316,1.98105263157895,12.5305263157895,5.54526315789474,6.61052631578947,5.7178947368421,4.15578947368421,1.56631578947368
Jamal Mashburn,F,611,80,240,37.253682487725,19.0572831423895,1.14075286415712,4.21276595744681,3.95090016366612,1.03436988543372,0.178396072013093,2.59410801963993,2.50900163666121,16.7299509001637,7,4.96235679214403,3.80196399345336,3.64320785597381,1.25531914893617
Anthony Mason,F,861,79,250,35.4216027874564,11.1718931475029,2.20789779326365,6.20673635307782,3.43321718931475,0.750290360046458,0.281068524970964,1.7862950058072,2.70963995354239,8.12195121951219,4.1451800232288,4.06039488966318,2.87921022067364,0.0139372822299652,0.00232288037166086
Desmond Mason,F,643,77,215,30.5412130637636,12.0793157076205,1.25038880248834,3.20217729393468,1.63141524105754,0.685847589424572,0.357698289269051,1.6049766718507,2.22706065318818,10.1632970451011,4.55832037325039,3.8646967340591,2.86003110419907,0.3950233281493,0.102643856920684
Roger Mason,G,424,76,199,18.0683962264151,6.7122641509434,0.155660377358491,1.59669811320755,1.37735849056604,0.370283018867925,0.148584905660377,0.731132075471698,1.36556603773585,6.04009433962264,2.45047169811321,0.707547169811321,0.606132075471698,3.16509433962264,1.20518867924528
Tony Massenburg,F,683,81,220,17.98682284041,6.20497803806735,1.54319180087848,2.79648609077599,0.389458272327965,0.382137628111274,0.471449487554905,1.00292825768668,2.35285505124451,5.10102489019034,2.39824304538799,1.99560761346999,1.40702781844802,0.0161054172767204,0.00146412884333821
Wesley Matthews,G-F,230,77,220,30.4826086956522,12.9260869565217,0.669565217391304,2.25652173913043,1.74347826086957,1.13913043478261,0.169565217391304,1.32173913043478,2.15217391304348,10.0304347826087,4.46521739130435,2.95217391304348,2.49130434782609,3.82608695652174,1.50434782608696
Jason Maxiell,F,451,79,260,18.2239467849224,5.92239467849224,1.77161862527716,2.39246119733925,0.407982261640798,0.383592017738359,0.733924611973392,0.809312638580931,1.95565410199557,4.58758314855876,2.36363636363636,2.14412416851441,1.19512195121951,0.0110864745011086,0
Vernon Maxwell,G,697,76,180,29.0631276901004,13.3012912482066,0.400286944045911,2.13916786226686,3.32137733142037,1.15494978479197,0.192252510760402,1.92539454806313,2.12625538020086,12.0860832137733,4.73457675753228,2.85796269727403,2.11621233859397,5.30416068866571,1.71592539454806
Lee Mayberry,G,496,73,172,20.8407258064516,5.13306451612903,0.286290322580645,1.00806451612903,3.5625,0.709677419354839,0.0887096774193548,1.19153225806452,1.74395161290323,4.61088709677419,1.91532258064516,0.816532258064516,0.538306451612903,2.02822580645161,0.764112903225806
Eric Maynor,G,172,75,175,15.1511627906977,4.46511627906977,0.284883720930233,1.24418604651163,3.05813953488372,0.465116279069767,0.0930232558139535,1.00581395348837,1.30232558139535,4.30232558139535,1.75581395348837,0.784883720930233,0.575581395348837,1.06976744186047,0.377906976744186
O.J. Mayo,G,301,76,210,32.7873754152824,15.2292358803987,0.604651162790698,2.71428571428571,2.71760797342193,1.1063122923588,0.262458471760797,2.07641196013289,2.13289036544851,13.1196013289037,5.67441860465116,2.81063122923588,2.29568106312292,4.22591362126246,1.58471760797342
Sean May,F,119,81,266,15.6974789915966,6.89915966386555,1.30252100840336,2.73949579831933,0.966386554621849,0.445378151260504,0.394957983193277,1.12605042016807,1.98319327731092,5.94957983193277,2.72268907563025,1.91596638655462,1.42857142857143,0.109243697478992,0.0252100840336134
Travis Mays,G,115,74,185,25.7739130434783,11.0695652173913,0.652173913043478,1.37391304347826,2.83478260869565,0.88695652173913,0.121739130434783,1.85217391304348,2.01739130434783,9.10434782608696,3.7304347826087,3.60869565217391,2.70434782608696,2.49565217391304,0.904347826086957
Luc Richard Mbah a Moute,F,277,80,230,25.5631768953069,6.89169675090253,2.18772563176895,3.35018050541516,0.956678700361011,0.935018050541516,0.483754512635379,1.03249097472924,2.37545126353791,5.59205776173285,2.65342960288809,2.22382671480144,1.55956678700361,0.115523465703971,0.0252707581227437
Didier Ilunga-Mbenga,C,234,84,245,6.68376068376068,1.76923076923077,0.551282051282051,0.948717948717949,0.175213675213675,0.158119658119658,0.602564102564103,0.371794871794872,1.22222222222222,1.63675213675214,0.769230769230769,0.38034188034188,0.230769230769231,0.00854700854700855,0
Bob McCann,F,168,78,244,13.827380952381,4.24404761904762,0.892857142857143,1.82142857142857,0.583333333333333,0.464285714285714,0.458333333333333,0.761904761904762,2.03571428571429,3.55357142857143,1.7202380952381,1.42261904761905,0.797619047619048,0.0297619047619048,0.00595238095238095
Rashad McCants,G,249,76,207,20.2409638554217,9.95582329317269,0.457831325301205,1.57831325301205,1.32931726907631,0.734939759036145,0.244979919678715,1.44979919678715,2.34538152610442,8.61044176706827,3.70682730923695,1.84738955823293,1.36947791164659,3.18473895582329,1.17269076305221
Walter McCarty,F,593,82,230,17.4940978077572,5.15345699831366,0.691399662731872,1.929173693086,1.12984822934233,0.640809443507589,0.291736930860034,0.876897133220911,2.04215851602024,4.69814502529511,1.84148397976391,1.00505902192243,0.701517706576729,2.22259696458685,0.768971332209106
Amal McCaskill,F-C,114,83,235,8.49122807017544,1.78947368421053,0.657894736842105,1.21052631578947,0.315789473684211,0.210526315789474,0.315789473684211,0.456140350877193,1.15789473684211,1.8859649122807,0.710526315789474,0.605263157894737,0.368421052631579,0.0263157894736842,0
George McCloud,G-F,722,78,205,23.5678670360111,9.42797783933518,0.89612188365651,2.28947368421053,2.38781163434903,0.795013850415512,0.259002770083103,1.43213296398892,2.20083102493075,8.30470914127424,3.35734072022161,1.79916897506925,1.45706371191136,3.50831024930748,1.25623268698061
Jelani McCoy,C,260,82,245,14.7038461538462,4.61538461538462,1.09615384615385,2.44615384615385,0.519230769230769,0.288461538461538,0.742307692307692,0.942307692307692,2.00384615384615,3.64230769230769,1.96153846153846,1.41153846153846,0.692307692307692,0,0
Rodney McCray,F-G,213,79,220,26.6948356807512,8.1830985915493,1.66666666666667,3.90140845070423,2.62441314553991,0.610328638497653,0.450704225352113,1.3943661971831,2.26291079812207,7.06572769953052,3.28169014084507,1.89201877934272,1.43192488262911,0.605633802816901,0.187793427230047
Xavier McDaniel,F,477,79,205,25.0398322851153,11.5199161425577,1.86373165618449,3.49266247379455,1.69182389937107,0.675052410901468,0.417190775681342,1.64570230607966,2.64150943396226,10.2746331236897,4.85534591194969,2.37945492662474,1.72746331236897,0.327044025157233,0.0817610062893082
Antonio McDyess,F-C,1015,81,220,27.64039408867,12.0463054187192,2.44137931034483,5.08374384236453,1.2807881773399,0.770443349753695,1.08571428571429,1.59605911330049,3.03152709359606,10.0108374384236,4.97142857142857,3.13103448275862,2.09655172413793,0.0591133004926108,0.00689655172413793
JaVale McGee,C-F,275,84,237,21.24,8.59636363636364,2.16,3.83272727272727,0.385454545454545,0.454545454545455,1.82181818181818,1.09454545454545,2.45454545454545,6.72727272727273,3.58545454545455,2.45454545454545,1.42545454545455,0.0145454545454545,0
Tracy McGrady,G-F,938,80,210,32.6855010660981,19.5959488272921,1.38592750533049,4.23880597014925,4.43603411513859,1.21108742004264,0.860341151385927,2.16311300639659,1.77185501066098,16.4317697228145,7.15245202558635,5.54584221748401,4.13859275053305,3.40831556503198,1.15245202558635
Dominic McGuire,F,316,80,210,15.7151898734177,2.81012658227848,1.02848101265823,2.42721518987342,1.2753164556962,0.44620253164557,0.54746835443038,0.727848101265823,1.4620253164557,2.75632911392405,1.15189873417722,0.737341772151899,0.496835443037975,0.0506329113924051,0.00949367088607595
Kevin McHale,F-C,195,82,210,26.2615384615385,14.3230769230769,1.84102564102564,4.14871794871795,1.44102564102564,0.266666666666667,1.35384615384615,1.61025641025641,2.21538461538462,11.2564102564103,5.76923076923077,3.24615384615385,2.6974358974359,0.348717948717949,0.0871794871794872
Jim McIlvaine,C,401,85,240,14.7805486284289,2.67331670822943,1.19451371571072,1.90523690773067,0.261845386533666,0.339152119700748,1.72319201995012,0.576059850374065,2.62344139650873,2.3640897755611,1.05486284289277,1.01745635910224,0.561097256857855,0.0249376558603491,0.00249376558603491
Jeff McInnis,G,576,76,190,27.6493055555556,9.36805555555556,0.421875,1.60763888888889,4.36458333333333,0.644097222222222,0.0538194444444444,1.36805555555556,2.07291666666667,8.82118055555556,3.80034722222222,1.55555555555556,1.23784722222222,1.61284722222222,0.529513888888889
Derrick McKey,F-C,693,81,205,28.8181818181818,10.1197691197691,1.53391053391053,2.94805194805195,2.51226551226551,1.16883116883117,0.572871572871573,1.76767676767677,2.81673881673882,8.09523809523809,3.89321789321789,2.71717171717172,2.1038961038961,0.721500721500722,0.229437229437229
Aaron McKie,G,793,77,209,24.1551071878941,7.40353089533417,0.6078184110971,2.65447667087011,2.68095838587642,1.1500630517024,0.206809583858764,1.33543505674653,2.00252206809584,6.52837326607818,2.8562421185372,1.54350567465322,1.20176544766709,1.3984867591425,0.489281210592686
Keith McLeod,G,200,74,190,18.615,5.525,0.2,1.14,2.68,0.725,0.135,1.25,1.795,5.09,1.815,2,1.6,1.045,0.295
Roshown McLeod,F,113,80,221,18.8495575221239,7.23008849557522,0.805309734513274,1.92035398230089,1.09734513274336,0.36283185840708,0.123893805309735,1.23893805309735,1.75221238938053,7.31858407079646,2.99115044247788,1.46902654867257,1.20353982300885,0.398230088495575,0.0442477876106195
Nate McMillan,G-F,486,77,195,23.3703703703704,5.51646090534979,0.886831275720165,2.73868312757202,4.76131687242798,1.96296296296296,0.380658436213992,1.53086419753086,2.89506172839506,4.97119341563786,2.15843621399177,1.01851851851852,0.65843621399177,1.51851851851852,0.541152263374486
Josh McRoberts,F,205,82,240,15.3414634146341,4.59512195121951,1.1609756097561,2.56585365853659,1.28292682926829,0.448780487804878,0.521951219512195,0.765853658536585,1.73170731707317,3.62439024390244,1.87317073170732,1.00487804878049,0.682926829268293,0.492682926829268,0.165853658536585
Stanislav Medvedenko,F,263,81,207,12.6996197718631,5.2851711026616,1.27376425855513,1.55513307984791,0.517110266159696,0.334600760456274,0.159695817490494,0.604562737642586,1.96958174904943,4.98479087452472,2.24334600760456,1.06844106463878,0.790874524714829,0.0494296577946768,0.00760456273764259
Jodie Meeks,G,200,76,208,22.125,8.055,0.235,1.92,0.855,0.605,0.06,0.57,1.155,6.525,2.685,1.47,1.3,3.73,1.385
Ron Mercer,F-G,432,79,210,31.0347222222222,13.6388888888889,0.886574074074074,2.21990740740741,2.13194444444444,1.05555555555556,0.261574074074074,1.58101851851852,2.03935185185185,13.4328703703704,5.76388888888889,2.43981481481481,1.97222222222222,0.555555555555556,0.138888888888889
Loren Meyer,C,140,82,257,14.6,4.60714285714286,1.22142857142857,2.20714285714286,0.55,0.221428571428571,0.357142857142857,0.95,2.65,4.3,1.85714285714286,1.2,0.835714285714286,0.164285714285714,0.0571428571428571
Chris Mihm,C,436,84,265,20.0825688073394,7.48165137614679,1.98394495412844,3.29587155963303,0.518348623853211,0.291284403669725,1.01834862385321,1.22706422018349,2.89449541284404,6.26376146788991,2.87385321100917,2.45183486238532,1.72706422018349,0.0298165137614679,0.00688073394495413
C.J. Miles,G,391,78,210,19.2480818414322,8.35549872122762,0.554987212276215,1.65984654731458,1.30434782608696,0.703324808184143,0.260869565217391,0.918158567774936,2.31713554987212,7.47314578005115,3.1304347826087,1.57800511508951,1.24040920716113,2.59335038363171,0.854219948849105
Darius Miles,F,446,81,202,26.3094170403587,10.1053811659193,1.28923766816144,3.62107623318386,1.88340807174888,0.860986547085202,1.10986547085202,2,2.29372197309417,8.90807174887892,4.20179372197309,2.80269058295964,1.652466367713,0.29372197309417,0.0493273542600897
Darko Milicic,F-C,467,84,245,18.4967880085653,6.02783725910064,1.34261241970021,2.87366167023555,0.867237687366167,0.441113490364026,1.31263383297645,1.22269807280514,2.27837259100642,5.57173447537473,2.56316916488223,1.57173447537473,0.901498929336188,0.012847965738758,0
Anthony Miller,F,181,81,225,9.04419889502763,2.81767955801105,1.02209944751381,1.67403314917127,0.364640883977901,0.320441988950276,0.143646408839779,0.497237569060773,1.34806629834254,2.13259668508287,1.08839779005525,1.0939226519337,0.629834254143646,0.0441988950276243,0.0110497237569061
Andre Miller,G,1044,74,200,33.926245210728,14.0900383141762,1.18390804597701,2.86015325670498,7.15708812260536,1.3323754789272,0.193486590038314,2.63026819923372,2.39367816091954,11.345785440613,5.19348659003831,4.40134099616858,3.5536398467433,0.728927203065134,0.149425287356322
Brad Miller,C,868,83,244,28.2730414746544,11.2027649769585,1.96774193548387,5.17396313364055,2.84562211981567,0.735023041474654,0.682027649769585,1.57488479262673,2.74539170506912,8.26497695852535,3.97004608294931,3.77073732718894,3.03110599078341,0.702764976958525,0.231566820276498
Mike Miller,F,772,80,211,31.0660621761658,12.8406735751295,0.740932642487047,4.22020725388601,3.01813471502591,0.643782383419689,0.274611398963731,1.80829015544041,2.26554404145078,10.1981865284974,4.70854922279793,2.18134715025907,1.67357512953368,4.3160621761658,1.75
Oliver Miller,C-F,493,81,280,22.9979716024341,7.35294117647059,1.90669371196755,3.96146044624746,2.15212981744422,0.920892494929006,1.53752535496957,1.85192697768763,2.96146044624746,5.82961460446248,3.11561866125761,1.74036511156187,1.11156186612576,0.0872210953346856,0.0101419878296146
Reggie Miller,G-F,1151,79,185,34.7984361424848,18.4708948740226,0.53866203301477,2.41963509991312,3.01563857515204,1.08514335360556,0.202432667245873,1.68809730668983,1.9357080799305,12.8184187662902,5.97393570807993,5.10251954821894,4.56733275412685,4.95916594265856,1.95569070373588
Chris Mills,F,568,78,215,30.4260563380282,11.1919014084507,1.35915492957746,3.58450704225352,1.87147887323944,0.741197183098592,0.434859154929577,1.27816901408451,2.69718309859155,9.75528169014085,4.20950704225352,2.44894366197183,2,2.20246478873239,0.772887323943662
Paul Millsap,F,461,80,245,26.9522776572668,12.0889370932755,2.44902386117137,4.56399132321041,1.62472885032538,1.08676789587853,0.950108459869848,1.47722342733189,3.40130151843818,9.13232104121475,4.76355748373102,3.50976138828633,2.52277657266811,0.160520607375271,0.0390455531453362
Terry Mills,F,678,82,230,24.2212389380531,10.5825958702065,1.51769911504425,3.91002949852507,1.3141592920354,0.585545722713864,0.436578171091445,1.25516224188791,2.79646017699115,9.18436578171091,4.19911504424779,1.7905604719764,1.39823008849558,2.04572271386431,0.786135693215339
Harold Miner,G,200,77,210,18.74,9.005,0.955,1.205,1.225,0.4,0.135,1.39,1.85,7.52,3.46,2.51,1.97,0.37,0.115
Yao Ming,C,486,89,296,32.5411522633745,19.0267489711934,2.53703703703704,6.71399176954733,1.58230452674897,0.388888888888889,1.89300411522634,2.69753086419753,3.28395061728395,13.261316872428,6.95473251028807,6.13991769547325,5.11316872427984,0.0205761316872428,0.00411522633744856
Greg Minor,G-F,277,78,210,18.5703971119134,6.86642599277978,0.931407942238267,1.74368231046931,1.38628158844765,0.563176895306859,0.166064981949458,0.812274368231047,1.67509025270758,6,2.86642599277978,1.36462093862816,1.04693140794224,0.382671480144404,0.0866425992779783
Sam Mitchell,F,914,78,210,21.7100656455142,8.34135667396061,1.17177242888403,2.38293216630197,1.09409190371991,0.527352297592998,0.270240700218818,0.811816192560175,2.41575492341357,6.97155361050328,3.11597374179431,2.59299781181619,2.0382932166302,0.309628008752735,0.0711159737417943
Cuttino Mobley,G,747,76,190,36.9638554216867,16.0160642570281,0.726907630522088,3.15796519410977,2.69745649263722,1.17536813922356,0.4190093708166,2.03480589022758,2.28781793842035,13.3587684069612,5.78179384203481,3.59303882195448,3,3.8380187416332,1.4524765729585
Eric Mobley,C,113,83,235,13.8938053097345,3.89380530973451,1.23008849557522,1.87610619469027,0.504424778761062,0.238938053097345,0.539823008849557,0.911504424778761,1.71681415929204,2.94690265486726,1.5929203539823,1.43362831858407,0.68141592920354,0.0353982300884956,0.0265486725663717
Nazr Mohammed,C,834,82,221,17.3752997601918,6.59712230215827,1.98800959232614,3.16426858513189,0.390887290167866,0.47242206235012,0.684652278177458,1.01678657074341,2.35251798561151,5.51438848920863,2.71702637889688,1.8189448441247,1.16306954436451,0.00719424460431655,0
Jerome Moiso,F,145,82,232,9.6,2.66206896551724,0.868965517241379,1.8551724137931,0.262068965517241,0.310344827586207,0.468965517241379,0.717241379310345,1.26206896551724,2.22758620689655,1.08965517241379,0.813793103448276,0.482758620689655,0.0206896551724138,0
Greg Monroe,C,146,83,250,29.4794520547945,12.0958904109589,3.33561643835616,5.14383561643836,1.76027397260274,1.20547945205479,0.623287671232877,1.65753424657534,2.57534246575342,9.11643835616438,4.86301369863014,3.45890410958904,2.36986301369863,0.0136986301369863,0
Eric Montross,C,465,84,270,18.2365591397849,4.45376344086022,1.53978494623656,3.10322580645161,0.445161290322581,0.262365591397849,0.591397849462366,0.870967741935484,2.73118279569892,3.91182795698925,1.91612903225806,1.2989247311828,0.621505376344086,0.00645161290322581,0
Jamario Moon,F,286,80,205,22.5629370629371,6.31818181818182,0.702797202797203,3.58741258741259,1.01748251748252,0.800699300699301,0.825174825174825,0.513986013986014,1.48251748251748,5.48251748251748,2.52797202797203,0.800699300699301,0.643356643356643,1.88461538461538,0.618881118881119
Mikki Moore,C,564,83,225,18.1879432624113,5.77482269503546,1.37765957446809,2.51595744680851,0.725177304964539,0.317375886524823,0.542553191489362,0.952127659574468,2.7322695035461,4.08510638297872,2.25,1.71099290780142,1.27127659574468,0.0230496453900709,0.00354609929078014
Tracy Moore,G-F,119,76,200,14.5294117647059,7,0.630252100840336,0.907563025210084,1.01680672268908,0.521008403361345,0.0672268907563025,0.823529411764706,1.56302521008403,6.20168067226891,2.50420168067227,1.60504201680672,1.34453781512605,1.88235294117647,0.647058823529412
Adam Morrison,F,161,80,205,20.3664596273292,7.45341614906832,0.509316770186335,1.61490683229814,1.37888198757764,0.248447204968944,0.0745341614906832,1.06832298136646,1.69565217391304,7.77639751552795,2.90062111801242,1.24223602484472,0.881987577639752,2.32919254658385,0.770186335403727
